Status,Name_GroupFarmer,YearRegister,AmphurCode,ProvinceCode,AnimalSource,GroupSource,RegisterCritiria,RegisterNumber,LivestockSource,CountMale,CountFemale,Total,TotalMember,GroupSource,NumberAddress,Moo,Tumbom,Amphur,Province,NameGroupPresident,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรผู้เลี้ยงโคเนื้อ ม. 3 ปุโรง,57,9,95,11,1,4325,57 - 9 - 95 - 11 - 1 - 4325,โคเนื้อ,8,51,59,20,กลุ่มทั่วไป,43,3,ปุโรง,กรงปินัง,ยะลา,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรผู้เลี้ยงแพะเนื้อรายย่อยบ้านบราแง,57,9,95,22,1,4326,57 - 9 - 95 - 22 - 1 - 4326,แพะเนื้อ,12,25,37,10,กลุ่มทั่วไป,61/1,3,กรงปินัง,กรงปินัง,ยะลา,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรผู้เลี้ยงแพะเนื้อรายย่อยบ้านบราแง 4,57,9,95,22,1,4327,57 - 9 - 95 - 22 - 1 - 4327,แพะเนื้อ,17,17,34,10,กลุ่มทั่วไป,25,3,กรงปินัง,กรงปินัง,ยะลา,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรผู้เลี้ยงแพะรายย่อยบ้านโฉลง,57,9,95,22,1,4328,57 - 9 - 95 - 22 - 1 - 4328,แพะเนื้อ,17,29,46,11,กลุ่มทั่วไป,12/1,3,ปุโรง,กรงปินัง,ยะลา,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรผู้เลี้ยงแพะรายย่อยบ้านโฉลง 6,57,9,95,22,1,4329,57 - 9 - 95 - 22 - 1 - 4329,แพะเนื้อ,14,24,38,10,กลุ่มทั่วไป,86/4,1,ปุโรง,กรงปินัง,ยะลา,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรผู้เลี้ยงแพะรายย่อยบ้านโฉลง 8,57,9,95,22,1,4330,57 - 9 - 95 - 22 - 1 - 4330,แพะเนื้อ,16,23,39,10,กลุ่มทั่วไป,77,1,ปุโรง,กรงปินัง,ยะลา,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรผู้เลี้ยงแพะเนื้อรายย่อยบ้านตะโล๊ะปานะ 1,57,9,95,22,1,4331,57 - 9 - 95 - 22 - 1 - 4331,แพะเนื้อ,34,36,70,10,กลุ่มทั่วไป,22/2,3,ปุโรง,กรงปินัง,ยะลา,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรผู้เลี้ยงแพะเนื้อรายย่อยบ้านอุเผะ,57,9,95,22,1,4332,57 - 9 - 95 - 22 - 1 - 4332,แพะเนื้อ,17,25,42,9,กลุ่มทั่วไป,34/1,5,กรงปินัง,กรงปินัง,ยะลา,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรผู้เลี้ยงแพะเนื้อรายย่อยบ้านบองอ,57,9,95,22,1,4333,57 - 9 - 95 - 22 - 1 - 4333,แพะเนื้อ,12,30,42,10,กลุ่มทั่วไป,77/3,6,กรงปินัง,กรงปินัง,ยะลา,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรผู้เลี้ยงแพะเนื้อรายย่อยบ้านอุเป 2,57,9,95,22,1,4334,57 - 9 - 95 - 22 - 1 - 4334,แพะเนื้อ,19,23,42,9,กลุ่มทั่วไป,54/2,9,กรงปินัง,กรงปินัง,ยะลา,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรผู้เลี้ยงแพะเนื้อรายย่อยบ้านสะเอะใน,57,9,95,22,1,4335,57 - 9 - 95 - 22 - 1 - 4335,แพะเนื้อ,22,33,55,11,กลุ่มทั่วไป,49,4,สะเอะ,กรงปินัง,ยะลา,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรผู้เลี้ยงแพะเนื้อรายย่อยบ้านกะดูโด๊ะ,57,9,95,22,1,4336,57 - 9 - 95 - 22 - 1 - 4336,แพะเนื้อ,11,27,38,10,กลุ่มทั่วไป,92/1,3,สะเอะ,กรงปินัง,ยะลา,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรผู้เลี้ยงแพะเนื้อรายย่อยบ้านสลาแด,57,9,95,22,1,4337,57 - 9 - 95 - 22 - 1 - 4337,แพะเนื้อ,8,25,33,6,กลุ่มทั่วไป,26,3,ห้วยกระทิง,กรงปินัง,ยะลา,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรผู้เลี้ยงแพะเนื้อรายย่อยบ้านแปแจง 1,57,9,95,22,1,4338,57 - 9 - 95 - 22 - 1 - 4338,แพะเนื้อ,15,27,42,10,กลุ่มทั่วไป,117,5,สะเอะ,กรงปินัง,ยะลา,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรผู้เลี้ยงแพะเนื้อรายย่อยบ้านปุโรง 3,57,9,95,22,1,4339,57 - 9 - 95 - 22 - 1 - 4339,แพะเนื้อ,15,26,41,10,กลุ่มทั่วไป,89/2,2,ปุโรง,กรงปินัง,ยะลา,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเลี้ยงโคเนื้อบ้านจันเรียน,57,9,95,11,1,4458,57 - 9 - 95 - 11 - 1 - 4458,โคเนื้อ,4,31,35,11,ทั่วไป,,2,ลิดล,เมือง,ยะลา,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรผู้เลี้ยงแพะพื้นเมือง 57,57,9,95,22,1,4463,57 - 9 - 95 - 22 - 1 - 4463,แพะเนื้อ,27,80,107,10,ทั่วไป,71/3,,เบตง,เบตง,ยะลา,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรผู้เลี้ยงโคเนื้อลูโบ๊ะบือเด,57,9,95,11,1,4464,57 - 9 - 95 - 11 - 1 - 4464,โคเนื้อ,0,70,70,20,ทั่วไป,158/1,3,ยะรม,เบตง,ยะลา,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรผู้เลี้ยงโคเนื้อ เลอมู,57,9,95,11,1,4465,57 - 9 - 95 - 11 - 1 - 4465,โคเนื้อ,0,27,27,10,ทั่วไป,44/1,,เบตง,เบตง,ยะลา,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเลี้ยงไก่ไข่บ้านคลองทรายใน,57,9,95,32,1,4846,57 - 9 - 95 - 32 - 1 - 4846,ไก่ไข่,0,240,240,10,ทั่วไป,,5,ยุโป,เมือง,ยะลา,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรผู้เลี้ยงโคเนื้อบ้านลูโบ๊ะปันยัง,57,9,95,11,1,4970,57 - 9 - 95 - 11 - 1 - 4970,โคเนื้อ,12,41,53,20,ทั่วไป,24,3,กาบัง,กาบัง,ยะลา,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรผู้เลี้ยงไก่ไข่ อรบ. บาละ,57,9,95,32,1,4971,57 - 9 - 95 - 32 - 1 - 4971,ไกไข่,0,505,505,39,ทั่วไป,17,1,บาละ,กาบัง,ยะลา,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรผู้เลี้ยงแพะราโมงกาเม็ง,57,9,95,22,1,5054,57 - 9 - 95 - 22 - 1 - 5054,แพะเนื้อ,11,43,54,10,ทั่วไป,47/2,5,ยะรม,เบตง,ยะลา,นายอันโดมาชิ ลูดิง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรผู้เลี้ยงแพะบ้านธารน้ำทิพย์,57,9,95,22,1,5055,57 - 9 - 95 - 22 - 1 - 5055,แพะเนื้อ,11,47,58,10,ทั่วไป,35,4,ธารน้ำทิพย์,เบตง,ยะลา,นายตอเล็บ ตือราพอ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรผู้เลี้ยงแพะอัยปาเซ,57,9,95,22,1,5056,57 - 9 - 95 - 22 - 1 - 5056,แพะเนื้อ,11,65,76,10,ทั่วไป,135/5,2,อัยเยอร์เวง,เบตง,ยะลา,นายอาหะมัด ดาราแม็ง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรผู้เลี้ยงแพะกาแป๊ะกอตอนอก,57,9,95,22,1,5057,57 - 9 - 95 - 22 - 1 - 5057,แพะเนื้อ,6,47,53,10,ทั่วไป,44/1,2,เบตง,เบตง,ยะลา,นายอับดุลเลาะ แวอุเซ็ง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรผู้เลี้ยงแพะจาเราะอายำ,57,9,95,22,1,5058,57 - 9 - 95 - 22 - 1 - 5058,แพะเนื้อ,4,22,26,10,ทั่วไป,13/7,,เบตง,เบตง,ยะลา,นายชาติ บือโต,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรผู้เลี้ยงแพะกาแป๊ะกอตอ 1,57,9,95,22,1,5059,57 - 9 - 95 - 22 - 1 - 5059,แพะเนื้อ,21,75,96,10,ทั่วไป,71/3,,เบตง,เบตง,ยะลา,นายลี อารีพันธุ์,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรผู้เลี้ยงแพะน้ำทิพย์,57,9,95,22,1,5060,57 - 9 - 95 - 22 - 1 - 5060,แพะเนื้อ,9,43,52,10,ทั่วไป,55,,เบตง,เบตง,ยะลา,นายอัลฝัน ดูดิง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรผู้เลี้ยงแพะมาลาเหนือ,57,9,95,22,1,5061,57 - 9 - 95 - 22 - 1 - 5061,แพะเนื้อ,11,43,54,10,ทั่วไป,157,3,ตาเนาะแมเราะ,เบตง,ยะลา,นางยามาริย่า ดูมัด,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรผู้เลี้ยงแพะบ้าน ก.ม.4,57,9,95,22,1,5062,57 - 9 - 95 - 22 - 1 - 5062,แพะเนื้อ,12,54,66,10,ทั่วไป,63,1,ตาเนาะแมเราะ,เบตง,ยะลา,นายสมศักดิ์ มะอีซา,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรผู้เลี้ยงแพะบ้านบนดอย,57,9,95,22,1,5063,57 - 9 - 95 - 22 - 1 - 5063,แพะเนื้อ,14,42,56,10,ทั่วไป,129,1,ยะรม,เบตง,ยะลา,นายราชศักดิ์ ไพเราะ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรผู้เลี้ยงแพะกาแป๊ะฮูลู,57,9,95,22,1,5064,57 - 9 - 95 - 22 - 1 - 5064,แพะเนื้อ,9,64,73,10,ทั่วไป,653,,เบตง,เบตง,ยะลา,นายเกรียงศักดิ์ มะมิง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรผู้เลี้ยงแพะกุนุงกาแม๊ง,57,9,95,22,1,5065,57 - 9 - 95 - 22 - 1 - 5065,แพะเนื้อ,9,35,44,14,ทั่วไป,53/2,,เบตง,เบตง,ยะลา,นายอาลี ซอตายา,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรผู้เลี้ยงสัตว์ปีกกาแปะกอตอ,57,9,95,39,1,5066,57 - 9 - 95 - 39 - 1 - 5066,อื่นๆ(สัตว์ปีก),23,194,217,10,ทั่วไป,52,,กาแป๊ะกอตอ1,เบตง,ยะลา,นายมุสตาฟาแวอาแซ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรผู้เลี้ยงสัตว์ปีกกลุ่มเลี้ยงไก่พื้นเมืองเบตง,57,9,95,33,1,5067,57 - 9 - 95 - 33 - 1 - 5067,ไก่พื้นเมือง,41,233,274,20,ทั่วไป,36,,เบตง,เบตง,ยะลา,นายอับดุลเล๊าะ แวนิ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรผู้เลี้ยงสัตว์ปีกบ้านลำพะยา,58,9,95,39,1,5110,58 - 9 - 95 - 39 - 1 - 5110,อื่นๆ(สัตว์ปีก),0,125,125,11,ทั่วไป,106/2,4,ลำพะยา,เมือง,ยะลา,นายกิตติศักดิ์ ลายเจียร,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรผู้เลี้ยงสัตว์ปีกบ้านบางลาง,58,9,95,39,1,5111,58 - 9 - 95 - 39 - 1 - 5111,อื่นๆ(สัตว์ปีก),0,171,171,20,ทั่วไป,611,3,บาเจาะ,บันนังสตา,ยะลา,นายดอรอแม จารง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรผู้เลี้ยงสัตว์ปีกบ้านบันนังกูแว,58,9,95,39,1,5112,58 - 9 - 95 - 39 - 1 - 5112,อื่นๆ(สัตว์ปีก),0,162,162,20,ทั่วไป,59,4,บันนังสตา,บันนังสตา,ยะลา,นายซารูดี สะมะแอ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรเลี้ยงโคเนื้อบ้านกูบังศรีฆาลอ,58,9,95,11,1,5113,58 - 9 - 95 - 11 - 1 - 5113,โคเนื้อ,3,11,14,10,ทั่วไป,61/2,4,เปาะเส้ง,เมือง,ยะลา,นายมุคตาร์ เจ๊ะมะ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรเลี้ยงโคเนื้อบ้านวัวขาว,58,9,95,11,1,5136,58 - 9 - 95 - 11 - 1 - 5136,โคเนื้อ,25,55,80,20,ทั่วไป,22/6,3,ยะลา,เมือง,ยะลา,นายฮารง เจ๊ะแน,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรเลี้ยงโคเนื้อป่าพ้อ,58,9,95,11,1,5137,58 - 9 - 95 - 11 - 1 - 5137,โคเนื้อ,19,49,68,20,ทั่วไป,50/13,3,ลำใหม่,เมือง,ยะลา,นายอัสอารีย์ วาหลง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรเลี้ยงโคเนื้อยุโป 3,58,9,95,11,1,5138,58 - 9 - 95 - 11 - 1 - 5138,โคเนื้อ,25,48,73,20,ทั่วไป,,1,ยุโป,เมือง,ยะลา,นายวิชาญ แก้วเขียว,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรเลี้ยงโคเนื้อทุ่งสะเดา ม.5,58,9,95,11,1,5139,58 - 9 - 95 - 11 - 1 - 5139,โคเนื้อ,26,53,79,20,ทั่วไป,2/1,5,ลำพะยา,เมือง,ยะลา,นายแย้ม  คงพัน,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรเลี้ยงโคเนื้อยุโป 2,58,9,95,11,1,5140,58 - 9 - 95 - 11 - 1 - 5140,โคเนื้อ,30,60,90,20,ทั่วไป,40/5,1,ยุโป,เมือง,ยะลา,นายสำฤทธิ์ ขวัญบิดา,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรเลี้ยงโคเนื้อบ้านบาเฆ็ง,58,9,95,11,1,5141,58 - 9 - 95 - 11 - 1 - 5141,โคเนื้อ,26,47,73,20,ทั่วไป,243/4,12,สะเตงนอก,เมือง,ยะลา,นายมาหามะ กาหม๊ะ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรเลี้ยงโคเนื้อบ้านทองล้น,58,9,95,11,1,5142,58 - 9 - 95 - 11 - 1 - 5142,โคเนื้อ,27,53,80,20,ทั่วไป,113,6,ลำพะยา,เมือง,ยะลา,นายคนองเดช อินทรไชยมาส,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรเลี้ยงโคเนื้อต้นหยี,58,9,95,11,1,5143,58 - 9 - 95 - 11 - 1 - 5143,โคเนื้อ,29,63,92,20,ทั่วไป,123/1,7,ลำพะยา,เมือง,ยะลา,นายอับดุลเลาะ มะเซ็ง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรเลี้ยงโคเนื้อท่าสาป กำปั่น,58,9,95,11,1,5144,58 - 9 - 95 - 11 - 1 - 5144,โคเนื้อ,28,55,83,20,ทั่วไป,10/3,6,ท่าสาป,เมือง,ยะลา,นายดอลอหะ สาเมาะ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรเลี้ยงโคเนื้อปอเยาะสามัคคี,58,9,95,11,1,5145,58 - 9 - 95 - 11 - 1 - 5145,โคเนื้อ,22,54,76,20,ทั่วไป,21/1,4,ลำใหม่,เมือง,ยะลา,นายดอเลาะ แดแก,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรเลี้ยงโคพื้นเมืองสะเตงนอก,58,9,95,11,1,5146,58 - 9 - 95 - 11 - 1 - 5146,โคเนื้อ,23,69,92,20,ทั่วไป,50/6,10,สะเตงนอก,เมือง,ยะลา,นายกานต์ชนก กู้เกียรติเนาวบุตร,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรผู้เลี้ยงโคเนื้อบ้านกือยา,58,9,95,11,1,5801,58 - 9 - 95 - 11 - 1 - 5801,โคเนื้อ,4,39,43,20,ทั่วไป,24,3,ละแอ,ยะหา,ยะลา,นายไอนุดิน  อุเซ็งสะแต,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรผู้เลี้ยงโคเนื้อบ้านลือเน็ง,58,9,95,11,1,5802,58 - 9 - 95 - 11 - 1 - 5802,โคเนื้อ,9,25,34,20,ทั่วไป,91,2,ปะแต,ยะหา,ยะลา,นายรูดิง  กะโด,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรผู้เลี้ยงโคเนื้อกัสตูรี,58,9,95,11,1,5803,58 - 9 - 95 - 11 - 1 - 5803,โคเนื้อ,9,31,40,20,ทั่วไป,53/7-8,5,บาโร๊ะ,ยะหา,ยะลา,นายอับดุลรอมัน  อาแซงรอยิด,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรเลี้ยงโคเนื้อบ้านป่าหวังใน,59,9,95,11,1,5916,59 - 9 - 95 - 11 - 1 - 5916,โคเนื้อ,4,22,26,10,ทั่วไป,106,1,บันนังสตา,บันนังสตา,ยะลา,นายมะสุกรี  มะแตหะ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มโตะมาโนเลี้ยงแกะเชิงพาณิชย์,54,9,94,24,2,1209,54 - 9 - 94 - 24 - 2 - 1209,แกะ,,,,,วิสาหกิจชุมชน,,7,ตะลุโบะ,เมือง,ปัตตานี,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มเกษตรกรแกะขุนตะลุโบะพัฒนา,54,9,94,24,2,1210,54 - 9 - 94 - 24 - 2 - 1210,แกะ,,,,,วิสาหกิจชุมชน,4,3,ปูยุด,เมือง,ปัตตานี,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มเกษตรกรเลี้ยงแพะบ้านท่าน้ำ,54,9,94,22,2,1211,54 - 9 - 94 - 22 - 2 - 1211,แพะเนื้อ,,,,,วิสาหกิจชุมชน,113/2,1,ท่าน้ำ,ปะนาเระ,ปัตตานี,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มเลี้ยงโคขุนบ้านดินเสมอ,54,9,94,12,1,1212,54 - 9 - 94 - 12 - 1 - 1212,โคขุน,6,41,47,26,กลุ่มทั่วไป,52/3,1,ตะโละไกรทอง,ไม้แก่น,ปัตตานี,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มสหกรณ์ผู้เลี้ยงโคปายอ,54,9,94,11,2,1213,54 - 9 - 94 - 11 - 2 - 1213,โคเนื้อ,,,,,วิสาหกิจชุมชน,68/1,2,กะดุนง,สายบุรี,ปัตตานี,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,วิสาหกิจชุมชนกลุ่มอาตัสบาโง,54,9,94,22,2,1214,54 - 9 - 94 - 22 - 2 - 1214,แพะเนื้อ,,,,,วิสาหกิจชุมชน,151,3,ปะเสยะวอ,สายบุรี,ปัตตานี,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มวิสาหกิจชุมชนบือแนยามู,54,9,94,22,2,1215,54 - 9 - 94 - 22 - 2 - 1215,แพะเนื้อ,,,,,วิสาหกิจชุมชน,107/5,6,ตะบิ้ง,สายบุรี,ปัตตานี,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มวิสาหกิจชุมชนจะเฆ้ฟาร์ม,54,9,94,22,2,1216,54 - 9 - 94 - 22 - 2 - 1216,แพะเนื้อ,,,,,วิสาหกิจชุมชน,75,2,แป้น,สายบุรี,ปัตตานี,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มวิสาหกิจชุมชนกาปงอาตัส,54,9,94,22,2,1217,54 - 9 - 94 - 22 - 2 - 1217,แพะเนื้อ,,,,,วิสาหกิจชุมชน,327/1,2,ปะเสยะวอ,สายบุรี,ปัตตานี,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มวิสาหกิจชุมชนแพะแซะโม๊ะ,54,9,94,22,2,1218,54 - 9 - 94 - 22 - 2 - 1218,แพะเนื้อ,,,,,วิสาหกิจชุมชน,2,4,ตะบิ้ง,สายบุรี,ปัตตานี,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มวิสาหกิจชุมชนแพะวังไชย,54,9,94,22,2,1219,54 - 9 - 94 - 22 - 2 - 1219,แพะเนื้อ,,,,,วิสาหกิจชุมชน,13/3,1,ละหาร,สายบุรี,ปัตตานี,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มวิสาหกิจชุมชนแพะโต๊ะยาแล,54,9,94,22,2,1220,54 - 9 - 94 - 22 - 2 - 1220,แพะเนื้อ,,,,,วิสาหกิจชุมชน,32,5,เตราะบอน,สายบุรี,ปัตตานี,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มวิสาหกิจชุมชนแพะลาลอ,54,9,94,22,2,1221,54 - 9 - 94 - 22 - 2 - 1221,แพะเนื้อ,,,,,วิสาหกิจชุมชน,64/2,2,ละหาร,สายบุรี,ปัตตานี,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มสหกรณ์การเกษตรพัฒนาพื้นที่พรุแฆแฆ,54,9,94,11,2,1222,54 - 9 - 94 - 11 - 2 - 1222,โคเนื้อ,,,,,วิสาหกิจชุมชน,200,4,บางเก่า,สายบุรี,ปัตตานี,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มเกษตรกรผู้เลี้ยงแพะบ้านท่าเรือ,54,9,94,22,2,1223,54 - 9 - 94 - 22 - 2 - 1223,แพะเนื้อ,,,,,วิสาหกิจชุมชน,61/1,5,ท่าเรือ,โคกโพธิ์,ปัตตานี,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มเกษตรกรผู้เลี้ยงแพะบ้านคลองช้าง,54,9,94,22,2,1224,54 - 9 - 94 - 22 - 2 - 1224,แพะเนื้อ,,,,,วิสาหกิจชุมชน,35,4,นาเกตุ,โคกโพธิ์,ปัตตานี,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มเกษตรกรผู้เลี้ยงแพะบ้านเจ๊ะดาห์,54,9,94,22,2,1225,54 - 9 - 94 - 22 - 2 - 1225,แพะเนื้อ,,,,,วิสาหกิจชุมชน,57,4,บางโกระ,โคกโพธิ์,ปัตตานี,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
